cod,peso,n,aioe,pct_mesmo_grupo,pct_outro_grupo,pct_desocupado,pct_fora_da_forca,pct_informalizou,periodo,nome,grande_grupo,nome_grande_grupo
7231,6468871.36623129,14178,-0.9387919600000001,80.39176290589751,14.046430876385685,2.367698427637281,3.1941077900795207,10.689099971222893,pre,Mecânicos e reparadores de veículos a motor,7,"Operários, artesãos da construção e ofícios mecânicos"
5411,196832.48457321,366,-0.9566265,75.91518814996275,18.678981002576162,4.0910361833907,1.314794664070393,2.2940571190987438,pre,Bombeiros,5,"Serviços, vendedores do comércio e mercados"
9331,161546.34516793,313,-0.9591126,46.202980346500055,36.13870269158942,10.264876541214301,7.393440420696231,27.645582034026773,pre,Condutores de veículos acionados a pedal ou a braços,9,Ocupações elementares
8153,3757199.198462,7879,-0.9639661,65.79908077737214,25.404299083529263,2.9708962034117294,5.825723935686865,8.648884392620495,pre,Operadores de máquinas de costura,8,Operadores de instalações e máquinas e montadores
8183,527516.5698919999,919,-0.978608,55.14511324483469,41.46179176208317,1.4097820056178272,1.9833129874643167,4.5044621032377785,pre,"Operadores de máquinas de embalagem, engarrafamento e etiquetagem",8,Operadores de instalações e máquinas e montadores
5246,2339537.06306656,4568,-0.9809000666666666,66.59529577063675,18.76487781812012,6.798791081572434,7.841035329670687,5.520093183981147,pre,Balconistas dos serviços de alimentação,5,"Serviços, vendedores do comércio e mercados"
9622,65020.93840096,140,-0.9836807,45.10132457698004,35.8167762257231,5.746196300602796,13.335702896694066,14.188439806433509,pre,Pessoas que realizam várias tarefas,9,Ocupações elementares
8181,330905.35032124,553,-0.9844376833333334,55.854819944862776,39.81259069248327,2.5671670408446796,1.765422321809281,1.7044469057519833,pre,Operadores de instalações de vidraria e cerâmica,8,Operadores de instalações e máquinas e montadores
7533,644523.01990273,1421,-0.9874909333333333,58.40926993574217,17.261518380042133,3.925710834654941,20.403500849560753,15.119049430854536,pre,"Costureiros, bordadeiros e afins",7,"Operários, artesãos da construção e ofícios mecânicos"
6111,14440915.87173776,58803,-0.99011088,69.39164386687925,15.222029440196073,2.182283660314605,13.20404303261007,26.793440807713928,pre,"Agricultores e trabalhadores qualificados em atividades da agricultura (exclusive hortas, viveiros e jardins)",6,"Qualificados da agropecuária, florestais, caça e pesca"
6112,3446351.38336517,10466,-0.99011088,65.81221846934746,22.99834396109462,2.70639812506377,8.483039444494146,16.354110089350282,pre,"Agricultores e trabalhadores qualificados no cultivo de hortas, viveiros e jardins",6,"Qualificados da agropecuária, florestais, caça e pesca"
6114,160886.08882748,634,-0.99011088,66.50493693592783,16.563931380122483,3.1774207708956963,13.753710913053988,20.709606894480412,pre,Agricultores e trabalhadores qualificados de cultivos mistos,6,"Qualificados da agropecuária, florestais, caça e pesca"
6121,7483299.5899628,37130,-0.99011088,76.26799409351742,14.516925913224046,1.1230032575650422,8.092076735693496,15.899882359375637,pre,Criadores de gado e trabalhadores qualificados da criação de gado,6,"Qualificados da agropecuária, florestais, caça e pesca"
6122,736725.27809882,3105,-0.99011088,64.97265592257163,18.40349375341293,2.2408539269154018,14.382996397100037,16.09538476381714,pre,Avicultores e trabalhadores qualificados da avicultura,6,"Qualificados da agropecuária, florestais, caça e pesca"
6123,96116.66458878,399,-0.99011088,68.43961494347724,19.110462457775537,1.9365889734912096,10.513333625256008,30.67555672937346,pre,"Apicultores, sericicultores e trabalhadores qualificados da apicultura e sericicultura",6,"Qualificados da agropecuária, florestais, caça e pesca"
